UMAP1,UMAP2,cluster
5.269484,5.0534987,0
5.237497,5.224447,0
5.125714,5.4245176,0
4.7952576,5.277071,0
4.8490767,5.2775626,0
4.547277,4.7904005,0
4.4330482,4.605933,0
4.3503428,4.73872,2
3.4357839,4.6930413,2
2.1727142,4.804243,1
1.6927716,4.7048955,1
1.5600665,4.6993647,1
1.5094604,4.7437434,1
1.7566873,5.197416,1
1.4541719,5.046067,1
1.5835673,4.8236675,1
1.7869818,5.2101636,1
1.509503,4.3747954,1
1.557115,4.913401,1
3.4311223,4.664873,1
5.0977592,4.49978,2
7.3052626,4.3149767,0
7.381977,4.263282,0
7.3630967,4.3782225,0
7.2345734,4.3341856,0
7.257507,4.294807,0
7.211488,4.34167,0
7.2319455,4.2986608,0
7.1143746,4.4871483,0
7.345319,4.3018665,0
7.340023,4.332144,0
7.4030867,4.293889,0
7.3140006,4.4909735,0
7.74006,4.146974,0
7.3802795,4.5598335,0
7.730432,4.1656175,0
7.7519298,4.142859,0
7.672461,4.1843414,0
6.3070664,5.1754665,0
5.6810775,5.3872933,0
5.585818,5.406131,0
6.342266,5.354052,0
6.5939865,4.976006,0
5.7111115,5.3909864,0
6.103446,5.3081656,0
6.4073706,5.3030586,0
6.396605,5.8240976,0
6.4358377,5.2039995,0
6.067629,5.256132,0
5.55068,5.56311,0
5.9837546,5.167009,0
5.333501,5.58441,0
5.664862,5.1746387,0
5.5733056,5.114821,0
4.8782215,5.2119064,0
4.8683047,5.15389,0
4.8882604,5.2824707,0
4.6733975,4.8969064,0
4.341693,4.675929,0
4.8642106,4.773697,0
3.7498415,4.6670423,2
2.855473,4.7224083,1
2.1951058,4.730895,1
1.7537034,4.8948703,1
1.559226,4.857272,1
1.6725866,5.182749,1
1.4721782,4.904097,1
1.771072,5.1535907,1
1.6407176,5.0909996,1
1.7557313,5.3304305,1
1.6735823,4.576779,1
1.6986866,4.9986615,1
3.684198,4.6500797,2
5.179904,4.469062,2
7.2250385,4.314691,0
7.2317796,4.6687126,0
7.1810174,4.429776,0
7.1316466,4.4687285,0
7.1554494,4.7379527,0
5.9471054,5.1960607,0
7.3364263,4.2619815,0
7.2896733,4.3230953,0
7.3575764,4.257427,0
7.358709,4.302791,0
7.3272104,4.2990336,0
7.381967,4.271038,0
7.3511357,4.5542197,0
7.7383213,4.1535525,0
7.690993,4.200564,0
7.7315073,4.1591644,0
7.7035837,4.164988,0
7.1941466,4.3784733,0
6.264703,5.212794,0
6.0683637,5.6602855,0
5.766352,5.2798934,0
6.0586824,5.7466946,0
6.022364,5.6262164,0
6.1688304,5.390715,0
5.891313,5.5003147,0
6.365195,5.963236,0
5.631701,5.6221356,0
5.5545716,5.3837047,0
6.0588484,5.420832,0
5.025276,5.3584666,0
5.112924,5.3343067,0
5.403216,5.369327,0
5.1026154,5.1044583,0
4.8661017,5.25051,0
5.006619,5.2619863,0
5.0288353,5.1045346,0
4.690642,5.2320976,0
4.341727,4.7067013,0
4.3458123,4.6867175,0
5.1853633,4.8650055,0
3.153007,4.719125,2
2.0554516,4.7421856,1
1.6272242,4.6080856,1
1.4875399,4.788834,1
1.4075642,4.4283795,1
1.4584775,4.625644,1
1.7629772,5.3745117,1
1.5467039,4.4061937,1
1.5930691,5.032186,1
1.5940804,5.2960143,1
1.8764493,4.800381,1
2.7350411,4.7637067,1
4.3456426,4.567176,2
5.2045774,4.507965,2
7.1022882,4.5259194,0
7.160225,4.844818,0
6.8736362,4.8323293,0
7.1480436,4.3786535,0
6.84462,4.690024,0
7.30146,4.267253,0
7.2746906,4.272956,0
7.218552,4.374116,0
7.38931,4.2767916,0
7.1611595,4.367109,0
7.4062667,4.2904105,0
7.358871,4.265013,0
7.4653754,4.2895393,0
7.700011,4.17888,0
7.729555,4.1616974,0
7.7452993,4.1454062,0
7.386335,4.3519616,0
7.490176,4.3166165,0
6.392762,5.277853,0
6.7332296,4.970324,0
5.724121,5.3871613,0
6.1348357,5.1101084,0
5.7153873,5.470773,0
6.0105495,5.4014487,0
5.7660565,5.4464846,0
5.565202,5.471976,0
5.985179,5.5154104,0
6.2170386,5.218615,0
5.843248,5.3280888,0
5.4809213,5.3634143,0
5.4219847,5.3646417,0
5.4201703,5.4996834,0
5.3183703,5.0779195,0
5.0400047,5.435887,0
5.049384,5.434435,0
5.2224693,5.3753033,0
4.754569,5.262831,0
4.3242545,4.750299,2
4.3643985,4.697879,0
4.437535,4.687886,2
3.4692314,4.694838,2
2.1297166,4.7079206,1
1.7046683,4.63388,1
1.5773466,4.612485,1
1.6331329,4.557962,1
1.4691781,4.872078,1
1.4757487,4.624294,1
1.4418669,4.9658213,1
1.5970805,4.874307,1
1.3298104,5.080266,1
1.7138411,4.9833617,1
3.6410735,4.650679,2
