UMAP1,UMAP2,cluster
3.06676,2.5414412,2
3.0606363,2.568359,2
3.1984782,3.0069017,2
3.368518,3.1658146,2
3.58556,2.8050246,2
3.4116206,3.0104592,2
3.3524823,3.1746094,2
3.6704462,3.4580402,2
3.7234035,3.4095204,2
3.8629887,3.9549005,2
3.8956246,4.213714,2
3.9182765,4.3118143,2
3.8750622,4.2611895,2
3.723018,4.3161325,2
3.5106554,3.9403434,2
3.469008,3.866903,2
3.5200498,3.5083494,2
3.574634,3.4155474,2
3.4926805,3.659187,2
3.368263,3.3128335,2
3.1156876,3.5326736,2
3.2155678,3.7559998,2
2.885274,3.5260503,2
3.1054492,3.3518307,2
2.9670866,3.3605244,2
3.5926483,3.0723743,2
3.4600453,3.005189,2
3.567308,2.905313,2
3.0141256,2.6887512,2
2.9558468,2.6040623,2
2.9209714,2.901172,2
2.839709,2.5710115,2
2.9553134,2.811129,2
2.8666515,2.7705874,2
2.8695064,2.8179765,2
2.7216656,2.8737476,2
2.7089138,3.354892,2
2.6894214,3.589006,-1
2.7492688,3.7265854,2
2.7890728,3.8493063,2
3.0311475,3.8954303,2
3.2066123,3.9478564,2
3.3173075,3.9917285,2
3.5562441,3.849477,2
3.284527,4.0498476,2
3.264041,3.709892,2
2.9695656,3.3414433,2
3.2924893,3.5113714,2
3.2982926,3.8716505,2
3.0558221,4.0999794,2
2.9297993,4.17351,2
3.1081045,4.096432,2
3.191014,4.20317,2
3.1759367,4.118514,2
3.144268,4.0943985,2
3.7630262,4.00897,2
3.7267575,4.1232476,2
3.6104367,4.0654545,2
3.865552,4.252451,2
3.7301373,4.258838,2
3.5188165,3.7915463,2
3.1639535,3.8376515,2
2.9602072,3.6118374,2
2.6941571,3.1714199,2
2.691288,3.0512512,2
2.7410748,3.0439496,2
2.7757993,2.947535,2
2.827173,2.8841467,2
2.8045068,3.119977,2
3.0478303,3.0599365,2
3.0646496,3.1377327,2
3.0476282,3.0230002,2
3.3344388,3.2518241,2
3.3960698,3.2750657,2
3.5243397,3.2434535,2
3.4168828,2.3989255,2
3.0722058,2.2398152,2
2.958466,1.9621961,2
3.1221614,2.147844,2
2.9216146,1.8586824,2
2.7431815,1.4882345,-1
2.7443,1.5178243,-1
2.7582746,1.418414,-1
2.6428237,1.3279835,-1
2.84172,1.6369715,2
2.9906557,1.7008612,2
2.970373,1.6685892,2
2.9486148,2.4258182,2
3.1923447,2.0881279,2
2.9234707,2.1309078,2
3.035838,2.5431898,2
3.2355397,2.558445,2
3.2053638,2.334208,2
2.8474429,2.9155412,2
2.8407888,3.0155513,2
2.8516996,2.8490698,2
2.7954295,2.9888172,2
2.8539138,3.197355,2
2.9707026,3.253672,2
3.0660062,3.343559,2
3.0991945,3.3885064,2
3.22658,3.3637435,2
3.0820296,3.2516992,2
2.9921532,2.9005306,2
3.3985178,2.019621,2
3.1121807,1.9471836,2
3.0924013,2.2666452,2
3.0979962,2.2642477,2
2.9752178,2.532391,2
2.8510149,2.492483,2
2.8329265,2.5513926,2
2.7707703,2.4519868,2
2.7293324,2.675669,2
2.7658958,2.4811606,2
2.6752923,2.3951604,-1
2.707393,2.6854527,2
2.6466467,2.8549912,-1
2.8332937,2.856806,2
2.8706932,3.1176448,2
2.8526154,3.209344,2
2.8262565,3.193597,2
3.0422451,3.2355769,2
2.755176,3.1436172,2
2.7854555,3.1159003,2
2.7536945,3.0345252,2
2.7885303,2.8651888,2
2.727797,3.4624329,2
2.681702,3.4697642,2
2.6644723,3.300415,2
2.6607618,3.2849696,2
2.6784453,3.4488866,2
2.7280614,3.0240078,2
2.7138963,2.973886,2
2.7837694,2.8603327,2
2.7002914,2.6666522,2
2.9013007,2.7920325,2
3.2449932,3.7451496,2
3.413464,3.8580954,2
3.5023305,3.9709098,2
