mz,matrix_avg,sample_avg,ratio,rank
359.2015638229035,5.364551429414645,1.9185328414304035,2.7961738839032924,150
372.12194521012475,6.300196924146991,2.265026405289922,2.781511467880242,151
710.1559437429714,6.732406987663953,2.426271288050593,2.7747956372588343,152
303.3447496323466,7.297067825329903,2.647646001246475,2.756058709940259,153
378.13830600875445,8.54334792892573,3.1029392661133577,2.7533081357643026,154
513.194099237011,5.036214446604122,1.8326624225293329,2.748031706191369,155
180.05866769321267,13.239635272412123,4.833051783326771,2.7393944578345466,156
247.1591725566186,6.340043766232497,2.3336595285464083,2.716781812411516,157
363.1467184449558,5.096378560660965,1.886534269282254,2.7014502948300376,158
307.1583991003305,8.00203501734744,2.9789467801214746,2.6861960301066334,159
273.1314404851295,471.9905125724409,176.22592467855975,2.678326207853268,160
138.99618333535182,44.53928521947214,16.658993383930845,2.673588024817925,161
292.1668115365318,45.68373089546187,17.160220870722462,2.662187814303835,162
358.14952259035624,6.027341364770802,2.270210860405676,2.6549698388099396,163
721.1366241076835,27.430897163875255,10.351762721320956,2.6498769243162297,164
354.13861539126975,11.823621468157945,4.509139623708647,2.622145786608219,165
544.1635630201215,13.693501099455018,5.225659105217689,2.6204352065679077,166
1199.9140137822453,4.616345743381743,1.7657743992486261,2.614346284968084,167
345.1305123375837,5.3800437826035585,2.0598823183549677,2.6118209433868373,168
257.12068797730063,18.04599561106976,6.992847347092107,2.5806362863037955,169
523.155614657693,22.071914683285637,8.619541134449673,2.5606832587073867,170
502.18054258378174,7.520218848138722,2.954299575768507,2.5455166792409525,171
683.5919026211527,7.495919034048034,3.003481273179312,2.495743555483382,172
1102.1399317323828,4.287833703685902,1.7284138755527318,2.4807910662218555,173
509.1503157494074,4.634442008298127,1.8714296334261669,2.4764179871070477,174
449.21684178272983,4.821312915313687,1.9567344630949055,2.463958704557188,175
1123.1478800948114,4.091728672156971,1.693399411101448,2.4162809098175377,176
556.1305320403467,4.15089715779219,1.7243286388166155,2.407254082512741,177
693.0931500025952,7.3436104969592275,3.055813489682895,2.403160572250148,178
100.92544123254729,4.165612695253651,1.7385520101191763,2.3960242021014246,179
640.5568409522657,5.3787964997197655,2.279541023688006,2.3595962702430175,180
711.1751086870015,5.032560181043863,2.1363163893485337,2.355718564806225,181
484.19721276492675,4.338818377947651,1.8620711161417631,2.3301034734954906,182
